Transaction_ID,Date,Customer_ID,Product_ID,Quantity,Total_Cost,Discount_Rate,Sales_Channel,Order_Priority,Warehouse_Code,Ship_Mode,Delivery_Status,Customer_Satisfaction,Item_Returned,Return_Reason,Payment_Type,Taxable,Region,Country
436,2020-01-04 08:51:53.513513,1090,525,5,5723.75134637395,0.0,Online,High,WH-3,Express,Backorder,Satisfied,False,Damaged,Wire Transfer,True,East,Mexico
558,2020-01-07 06:42:09.729729,1051,534,9,764.5962878002068,0.0,Reseller,Low,WH-2,Regular,Cancelled,Unsatisfied,False,Wrong Item,PayPal,False,North,USA
776,2020-01-03 10:48:38.918918,1025,524,2,882.7124283909855,0.0,Direct,High,WH-3,Express,Delivered,Satisfied,True,Wrong Item,PayPal,True,North,Mexico
790,2020-01-03 02:09:43.783783,1023,525,2,1755.7067486617816,0.2,Reseller,High,WH-3,Regular,Delivered,Satisfied,True,Not Specified,Wire Transfer,False,North,Mexico
982,2020-01-07 18:22:42.162162,1058,512,3,6170.97962242514,0.2,Reseller,Low,WH-1,Regular,Cancelled,Neutral,False,Late,Credit Card,True,South,Mexico
954,2020-01-09 17:56:45.405405,1040,550,7,6296.025259344229,0.1,Direct,Critical,WH-2,2-Day,Cancelled,Satisfied,False,Wrong Item,Credit Card,False,East,Mexico
767,2020-01-08 00:25:56.756756,1083,526,5,8372.202608123749,0.0,Reseller,Critical,WH-3,Overnight,Backorder,Neutral,False,Damaged,PayPal,False,North,USA
68,2020-01-03 20:06:29.189189,1023,504,2,9714.301990779311,0.15,Online,Medium,WH-2,Regular,Delivered,Unsatisfied,True,Not Specified,Cash,True,West,USA
187,2020-01-04 12:45:24.324324,1003,560,1,2046.514397459179,0.2,Direct,Medium,WH-1,Regular,Delivered,Neutral,False,Wrong Item,Cash,False,South,Mexico
520,2020-01-08 07:08:06.486486,1071,559,2,2498.02628471504,0.2,Partner,Medium,WH-2,Regular,Pending,Satisfied,False,Wrong Item,Wire Transfer,False,North,Mexico
62,2020-01-01 04:19:27.567567,1005,560,7,3147.1090995928457,0.0,Partner,Critical,WH-2,Express,Backorder,Unsatisfied,True,Unknown,Cash,False,East,USA
351,2020-01-08 00:12:58.378378,1089,503,6,6935.661676668798,0.1,Online,Low,WH-3,Overnight,Cancelled,Unsatisfied,True,Unknown,Wire Transfer,False,South,USA
150,2020-01-07 22:55:08.108108,1049,503,4,5096.553818483975,0.15,Direct,Medium,WH-2,Overnight,Cancelled,Satisfied,True,Not Specified,Cash,False,West,Mexico
955,2020-01-04 16:00:00.000000,1025,545,3,5137.687915452733,0.15,Reseller,Low,WH-1,2-Day,Backorder,Satisfied,False,Late,PayPal,True,West,USA
227,2020-01-06 00:00:00.000000,1059,545,8,2061.852526249348,0.2,Partner,Low,WH-3,Overnight,Delivered,Unsatisfied,True,Late,Cash,False,North,USA
279,2020-01-06 12:19:27.567567,1012,555,5,3832.781538682648,0.15,Partner,Medium,WH-3,2-Day,Backorder,Satisfied,True,Unknown,PayPal,False,South,Mexico
324,2020-01-02 02:35:40.540540,1034,525,6,3871.527993122264,0.05,Direct,Medium,WH-1,Express,Pending,Neutral,True,Wrong Item,Cash,False,East,USA
94,2020-01-01 22:42:09.729729,1051,535,5,5118.239609541779,0.05,Reseller,Critical,WH-2,2-Day,Backorder,Unsatisfied,False,Wrong Item,PayPal,True,South,USA
257,2020-01-03 02:22:42.162162,1079,502,6,2138.97683099044,0.1,Online,Low,WH-1,Overnight,Pending,Unsatisfied,False,Wrong Item,PayPal,False,South,Canada
636,2020-01-08 02:35:40.540540,1094,519,8,8218.50129991963,0.0,Direct,Low,WH-2,2-Day,Pending,Satisfied,False,Damaged,Wire Transfer,False,East,USA
659,2020-01-05 06:16:12.972972,1004,526,5,8574.613639780451,0.2,Reseller,Medium,WH-3,Express,Delivered,Satisfied,False,Damaged,Wire Transfer,False,East,Mexico
100,2020-01-07 13:37:17.837837,1056,533,4,9130.128242854064,0.2,Reseller,Medium,WH-3,Overnight,Delivered,Neutral,False,Unknown,Credit Card,True,West,Canada
203,2020-01-05 08:38:55.135135,1025,548,5,565.3406410866685,0.05,Partner,High,WH-2,Express,Backorder,Neutral,False,Wrong Item,Cash,False,East,USA
497,2020-01-08 03:14:35.675675,1091,509,2,6764.518139778977,0.05,Online,Medium,WH-2,Express,Delivered,Satisfied,False,Damaged,Credit Card,False,West,Mexico
163,2020-01-04 15:47:01.621621,1061,518,6,9498.033897552354,0.15,Reseller,High,WH-3,2-Day,Pending,Neutral,False,Unknown,PayPal,False,North,Mexico
358,2020-01-09 21:50:16.216216,1051,515,8,8524.326136357131,0.1,Online,Medium,WH-2,Regular,Pending,Satisfied,False,Late,PayPal,True,North,Mexico
915,2020-01-07 03:53:30.810810,1006,512,5,7074.480253877576,0.05,Partner,Low,WH-3,Express,Backorder,Neutral,True,Not Specified,Credit Card,True,East,Mexico
282,2020-01-01 17:17:50.270270,1090,540,7,3617.705086577314,0.05,Online,High,WH-3,Overnight,Pending,Unsatisfied,False,Not Specified,Wire Transfer,False,West,Mexico
670,2020-01-05 16:38:55.135135,1042,505,1,6063.082996789819,0.1,Reseller,Low,WH-2,Overnight,Cancelled,Satisfied,True,Wrong Item,Credit Card,True,East,Canada
628,2020-01-08 23:08:06.486486,1002,521,8,1418.125925733647,0.2,Direct,Low,WH-3,Regular,Cancelled,Satisfied,True,Damaged,Cash,True,North,Mexico
722,2020-01-05 11:40:32.432432,1069,536,8,5096.553818483975,0.0,Online,High,WH-2,Regular,Pending,Satisfied,False,Not Specified,Wire Transfer,True,South,Mexico
960,2020-01-04 03:01:37.297297,1088,527,1,5380.224624545396,0.05,Direct,Low,WH-1,Express,Delivered,Neutral,False,Wrong Item,Cash,True,West,Canada
466,2020-01-02 12:58:22.702702,1021,520,2,4380.328023380584,0.1,Partner,Medium,WH-3,Regular,Backorder,Neutral,False,Wrong Item,Cash,True,North,Canada
700,2020-01-04 09:56:45.405405,1064,551,7,4261.403648861524,0.0,Reseller,Critical,WH-2,2-Day,Pending,Unsatisfied,True,Unknown,Wire Transfer,False,North,Canada
629,2020-01-09 01:43:47.027027,1067,515,6,2180.521032827847,0.2,Reseller,Critical,WH-2,Express,Backorder,Satisfied,True,Wrong Item,PayPal,False,North,USA
534,2020-01-05 13:11:21.081081,1094,544,9,5965.912144726436,0.1,Direct,Critical,WH-2,Overnight,Delivered,Neutral,True,Not Specified,Cash,True,North,Canada
502,2020-01-08 20:19:27.567567,1059,501,8,5096.553818483975,0.2,Direct,Low,WH-1,Overnight,Delivered,Satisfied,False,Wrong Item,Cash,True,South,Canada
538,2020-01-07 03:53:30.810810,1083,545,6,2649.5880850302688,0.2,Direct,Low,WH-1,Express,Cancelled,Neutral,True,Late,Credit Card,False,East,Mexico
129,2020-01-01 08:38:55.135135,1093,514,8,2756.0462891464463,0.0,Direct,Medium,WH-3,Regular,Cancelled,Neutral,True,Damaged,PayPal,True,North,USA
148,2020-01-03 14:16:12.972972,1046,557,1,5096.553818483975,0.15,Reseller,High,WH-3,2-Day,Delivered,Neutral,True,Late,Credit Card,True,North,Canada
964,2020-01-07 06:42:09.729729,1005,511,3,3213.4468913413093,0.0,Partner,High,WH-1,Overnight,Delivered,Neutral,True,Damaged,PayPal,True,East,Canada
759,2020-01-09 19:14:35.675675,1074,513,4,1265.8463491112166,0.0,Partner,Medium,WH-2,2-Day,Pending,Unsatisfied,True,Late,Cash,True,East,Canada
603,2020-01-06 10:22:42.162162,1054,513,5,9224.776649774802,0.0,Partner,Medium,WH-1,Regular,Pending,Unsatisfied,False,Wrong Item,Wire Transfer,True,South,Mexico
76,2020-01-01 19:40:32.432432,1064,512,6,8528.648089212329,0.15,Reseller,Low,WH-2,Express,Delivered,Neutral,False,Wrong Item,Cash,True,South,Canada
263,2020-01-07 01:04:51.891891,1066,533,9,2966.8729700289327,0.05,Partner,Low,WH-1,Regular,Delivered,Unsatisfied,False,Late,Wire Transfer,False,West,Mexico
112,2020-01-07 12:58:22.702702,1043,534,5,2121.729451468562,0.15,Partner,High,WH-2,2-Day,Delivered,Satisfied,True,Not Specified,Wire Transfer,True,West,USA
65,2020-01-03 11:01:37.297297,1057,537,4,8344.254039826337,0.1,Reseller,High,WH-1,Regular,Pending,Unsatisfied,True,Late,Credit Card,True,South,Mexico
185,2020-01-08 20:06:29.189189,1056,553,5,1087.180376547615,0.0,Direct,High,WH-2,Express,Delivered,Satisfied,True,Unknown,PayPal,True,North,Mexico
738,2020-01-08 10:22:42.162162,1017,513,5,4221.553280341643,0.1,Online,Low,WH-1,Regular,Cancelled,Unsatisfied,False,Late,Wire Transfer,True,North,Canada
920,2020-01-02 08:00:00.000000,1087,530,3,5436.310920128572,0.1,Online,Low,WH-1,Express,Cancelled,Satisfied,False,Late,Cash,False,East,Canada
711,2020-01-02 12:06:29.189189,1040,553,9,3723.400039440891,0.15,Direct,High,WH-2,Regular,Backorder,Unsatisfied,False,Not Specified,Credit Card,True,East,Mexico
55,2020-01-03 04:32:25.945945,1034,530,1,2683.353895077375,0.1,Partner,Low,WH-3,Regular,Cancelled,Neutral,False,Late,Cash,False,North,Mexico
149,2020-01-04 09:43:47.027027,1034,505,5,8355.156329241156,0.2,Direct,High,WH-2,2-Day,Backorder,Unsatisfied,True,Damaged,Wire Transfer,False,North,Mexico
830,2020-01-03 02:35:40.540540,1086,554,8,4173.71704191779,0.15,Direct,High,WH-3,2-Day,Cancelled,Satisfied,False,Damaged,Cash,False,North,USA
430,2020-01-01 06:55:08.108108,1074,520,1,5669.887293785171,0.2,Partner,Low,WH-1,2-Day,Backorder,Neutral,False,Damaged,Cash,True,South,USA
25,2020-01-05 10:09:43.783783,1081,553,2,5955.731963357004,0.1,Online,Critical,WH-2,2-Day,Pending,Satisfied,False,Damaged,PayPal,False,North,Canada
903,2020-01-05 12:58:22.702702,1059,547,1,5096.553818483975,0.0,Partner,High,WH-3,Regular,Backorder,Satisfied,False,Late,Cash,False,South,USA
319,2020-01-05 14:16:12.972972,1060,554,1,8239.374544744896,0.2,Online,High,WH-2,2-Day,Delivered,Neutral,True,Damaged,Credit Card,True,South,Canada
778,2020-01-01 13:11:21.081081,1089,549,2,5404.691342377903,0.1,Reseller,Medium,WH-1,Regular,Cancelled,Unsatisfied,False,Late,Wire Transfer,False,East,Canada
102,2020-01-02 10:48:38.918918,1074,547,5,4929.844422928279,0.1,Reseller,Medium,WH-1,Express,Cancelled,Unsatisfied,True,Not Specified,Cash,False,North,Canada
473,2020-01-01 21:11:21.081081,1063,520,3,6594.292571934391,0.05,Direct,Critical,WH-3,2-Day,Pending,Unsatisfied,False,Unknown,Credit Card,False,South,Canada
310,2020-01-07 21:37:17.837837,1015,522,4,1605.4056090627107,0.0,Partner,Low,WH-1,Express,Cancelled,Neutral,True,Not Specified,PayPal,False,East,Canada
7,2020-01-07 07:21:04.864864,1011,542,2,3372.985357146096,0.2,Reseller,Critical,WH-3,Overnight,Delivered,Neutral,False,Wrong Item,Wire Transfer,False,East,Mexico
728,2020-01-07 23:34:03.243243,1099,504,1,9434.787552354324,0.1,Partner,Critical,WH-2,2-Day,Pending,Satisfied,False,Wrong Item,Credit Card,True,West,Mexico
927,2020-01-07 01:56:45.405405,1050,505,7,9518.09450933336,0.05,Online,Critical,WH-1,Regular,Pending,Neutral,True,Not Specified,Cash,True,West,USA
20,2020-01-02 04:06:29.189189,1001,523,3,8312.621506260866,0.1,Reseller,Critical,WH-1,Overnight,Cancelled,Neutral,False,Unknown,Wire Transfer,True,West,Canada
655,2020-01-05 01:43:47.027027,1066,546,5,744.0516262593776,0.05,Online,High,WH-1,Regular,Pending,Satisfied,True,Wrong Item,Credit Card,True,South,USA
904,2020-01-02 17:04:51.891891,1072,557,3,9793.096351002305,0.2,Online,Medium,WH-1,Overnight,Cancelled,Satisfied,False,Wrong Item,PayPal,False,North,Canada
833,2020-01-07 18:09:43.783783,1082,549,4,5361.220747589658,0.05,Direct,High,WH-3,Express,Backorder,Unsatisfied,False,Wrong Item,Cash,True,North,USA
86,2020-01-01 17:17:50.270270,1063,518,7,8771.355824192418,0.05,Reseller,Medium,WH-2,Regular,Backorder,Satisfied,False,Late,Wire Transfer,False,West,USA
190,2020-01-08 17:17:50.270270,1038,520,7,9696.725623781967,0.0,Reseller,High,WH-2,Overnight,Cancelled,Neutral,True,Late,Cash,False,West,USA
79,2020-01-05 02:09:43.783783,1050,510,2,6891.263836918433,0.05,Reseller,Low,WH-3,Regular,Pending,Neutral,False,Wrong Item,Credit Card,True,South,Canada
9,2020-01-06 12:45:24.324324,1026,527,2,8136.146459593014,0.0,Online,Low,WH-3,2-Day,Backorder,Satisfied,True,Wrong Item,PayPal,False,East,Mexico
244,2020-01-06 15:34:03.243243,1009,515,1,1492.3179219514382,0.0,Direct,Medium,WH-3,Regular,Pending,Unsatisfied,False,Late,Cash,True,South,Canada
906,2020-01-04 07:34:03.243243,1093,516,8,8092.000725495429,0.2,Direct,Medium,WH-2,Express,Cancelled,Neutral,False,Damaged,Cash,False,West,Mexico
349,2020-01-08 20:19:27.567567,1089,541,5,7647.779881885985,0.1,Online,Critical,WH-3,Regular,Cancelled,Neutral,True,Wrong Item,PayPal,False,South,Mexico
783,2020-01-04 13:37:17.837837,1026,550,9,8191.9128445259485,0.0,Partner,High,WH-1,2-Day,Delivered,Satisfied,False,Damaged,PayPal,True,North,Canada
945,2020-01-05 05:37:17.837837,1029,516,9,5096.553818483975,0.0,Direct,Low,WH-2,2-Day,Pending,Unsatisfied,True,Damaged,Wire Transfer,True,West,Canada
272,2020-01-06 01:43:47.027027,1070,526,4,6332.71791008971,0.05,Reseller,High,WH-2,Regular,Delivered,Satisfied,True,Damaged,Cash,False,East,Canada
139,2020-01-06 19:53:30.810810,1042,529,8,7632.31166750503,0.05,Reseller,High,WH-2,Regular,Pending,Unsatisfied,True,Damaged,Cash,False,North,Mexico
33,2020-01-05 03:14:35.675675,1037,513,2,8950.43345491575,0.15,Partner,Medium,WH-3,2-Day,Cancelled,Neutral,False,Wrong Item,PayPal,False,South,USA
355,2020-01-09 12:19:27.567567,1039,535,2,1891.144437726753,0.0,Direct,Medium,WH-2,Regular,Backorder,Neutral,True,Not Specified,Credit Card,True,North,USA
531,2020-01-04 16:00:00.000000,1001,543,2,6145.297359431674,0.2,Direct,Low,WH-2,Overnight,Delivered,Satisfied,True,Late,Credit Card,False,South,Canada
78,2020-01-09 14:29:11.351351,1038,517,7,2163.669831238356,0.2,Partner,Critical,WH-3,2-Day,Delivered,Satisfied,True,Not Specified,PayPal,False,North,Mexico
645,2020-01-01 18:22:42.162162,1074,544,8,1719.095690793263,0.2,Reseller,Low,WH-2,2-Day,Delivered,Satisfied,True,Late,PayPal,True,East,Mexico
341,2020-01-07 09:30:48.648648,1085,518,3,9602.12108473462,0.0,Direct,Critical,WH-3,Overnight,Cancelled,Unsatisfied,False,Not Specified,Credit Card,False,West,Mexico
5,2020-01-01 22:55:08.108108,1096,525,2,1285.999938372804,0.0,Partner,Critical,WH-2,Overnight,Pending,Neutral,False,Not Specified,PayPal,False,West,USA
743,2020-01-04 17:04:51.891891,1042,542,7,5096.553818483975,0.2,Reseller,High,WH-3,Overnight,Backorder,Neutral,False,Not Specified,Cash,True,West,Canada
421,2020-01-08 08:12:58.378378,1095,545,7,772.1980619877179,0.0,Partner,Low,WH-2,2-Day,Cancelled,Unsatisfied,False,Wrong Item,Cash,True,West,USA
551,2020-01-08 12:06:29.189189,1001,529,5,5046.019514235464,0.0,Partner,Low,WH-2,Express,Backorder,Neutral,False,Wrong Item,Wire Transfer,False,West,Mexico
695,2020-01-08 16:00:00.000000,1026,560,2,1040.3732788876423,0.05,Partner,High,WH-1,Overnight,Backorder,Neutral,True,Not Specified,Cash,False,West,USA
590,2020-01-09 10:09:43.783783,1097,526,1,5096.553818483975,0.1,Partner,Critical,WH-3,Regular,Cancelled,Neutral,True,Wrong Item,PayPal,False,South,USA
715,2020-01-03 13:24:19.459459,1039,529,3,5096.553818483975,0.0,Partner,Medium,WH-1,Regular,Backorder,Neutral,False,Damaged,Cash,True,North,Canada
589,2020-01-08 09:43:47.027027,1051,541,4,3083.5683142828875,0.0,Direct,High,WH-1,Overnight,Backorder,Neutral,True,Not Specified,Credit Card,False,South,Mexico
869,2020-01-08 05:37:17.837837,1030,527,7,1229.2015879430112,0.0,Direct,Critical,WH-2,Express,Cancelled,Unsatisfied,True,Unknown,Credit Card,False,North,Mexico
712,2020-01-08 13:50:16.216216,1011,552,1,5306.350716035805,0.05,Direct,Low,WH-2,Overnight,Pending,Satisfied,False,Late,Credit Card,False,North,Mexico
204,2020-01-04 15:47:01.621621,1017,557,3,2518.2491333569933,0.05,Online,Medium,WH-3,Express,Cancelled,Satisfied,True,Wrong Item,PayPal,True,North,Canada
223,2020-01-06 19:27:34.054054,1064,531,4,5181.786053061834,0.1,Reseller,Low,WH-1,Regular,Delivered,Neutral,True,Late,Cash,True,South,Canada
165,2020-01-07 13:11:21.081081,1026,544,8,7521.136271424039,0.05,Direct,High,WH-2,2-Day,Cancelled,Neutral,False,Not Specified,Credit Card,False,South,Canada
515,2020-01-09 20:58:22.702702,1022,542,7,8274.614035405584,0.2,Partner,High,WH-1,Regular,Backorder,Unsatisfied,False,Damaged,Cash,True,West,Canada
848,2020-01-09 12:19:27.567567,1099,536,4,918.6256849186232,0.05,Online,High,WH-3,2-Day,Backorder,Satisfied,False,Not Specified,Cash,False,East,Canada
705,2020-01-04 20:06:29.189189,1053,522,2,2883.3514489616523,0.1,Direct,Low,WH-1,Express,Delivered,Satisfied,False,Unknown,Wire Transfer,False,North,Canada
936,2020-01-05 17:30:48.648648,1089,520,3,3899.206868688134,0.2,Direct,Low,WH-2,Overnight,Pending,Neutral,False,Late,Credit Card,True,South,Mexico
425,2020-01-04 12:32:25.945945,1043,547,2,3411.11181568203,0.05,Online,Medium,WH-2,Overnight,Delivered,Neutral,False,Not Specified,Cash,True,West,Canada
47,2020-01-08 01:04:51.891891,1065,534,7,1697.0192647079457,0.1,Partner,Medium,WH-1,Overnight,Cancelled,Neutral,False,Not Specified,Wire Transfer,True,West,Mexico
402,2020-01-01 21:11:21.081081,1038,521,5,4234.48712181431,0.0,Online,High,WH-2,2-Day,Pending,Neutral,True,Wrong Item,Wire Transfer,True,East,USA
547,2020-01-05 05:37:17.837837,1016,521,3,8569.740859144487,0.15,Reseller,Medium,WH-1,2-Day,Delivered,Unsatisfied,False,Damaged,Cash,True,East,Canada
864,2020-01-05 14:16:12.972972,1094,560,5,7000.985364790775,0.1,Online,Low,WH-1,Regular,Delivered,Satisfied,True,Wrong Item,Wire Transfer,True,East,Mexico
392,2020-01-09 17:04:51.891891,1027,542,8,2615.422751669307,0.05,Reseller,High,WH-3,2-Day,Pending,Unsatisfied,True,Unknown,PayPal,True,South,Mexico
429,2020-01-06 18:09:43.783783,1011,525,1,9751.10392689292,0.05,Partner,Medium,WH-3,Regular,Pending,Neutral,False,Not Specified,Wire Transfer,False,South,Mexico
348,2020-01-04 00:51:53.513513,1004,556,5,4330.5010152463165,0.0,Online,Critical,WH-1,Regular,Backorder,Satisfied,False,Late,Credit Card,True,East,USA
428,2020-01-04 14:29:11.351351,1020,539,6,4278.00193711402,0.2,Direct,Critical,WH-3,2-Day,Cancelled,Satisfied,False,Late,Cash,False,North,Mexico
952,2020-01-09 17:04:51.891891,1009,533,3,5096.553818483975,0.05,Direct,Low,WH-2,Regular,Cancelled,Satisfied,False,Damaged,Wire Transfer,True,West,USA
420,2020-01-03 11:40:32.432432,1027,538,6,4232.5035344852,0.05,Reseller,Critical,WH-2,2-Day,Cancelled,Unsatisfied,False,Not Specified,Wire Transfer,True,East,Mexico
356,2020-01-02 08:25:56.756756,1014,529,3,8412.832297955167,0.2,Direct,Critical,WH-2,Overnight,Cancelled,Neutral,True,Not Specified,Cash,False,East,Canada
796,2020-01-07 11:01:37.297297,1079,555,9,9072.83112305141,0.1,Online,Low,WH-1,Express,Cancelled,Unsatisfied,True,Unknown,PayPal,False,South,Mexico
260,2020-01-09 18:35:40.540540,1051,541,9,9413.999422187502,0.1,Direct,Low,WH-3,2-Day,Cancelled,Neutral,False,Late,Credit Card,True,East,Mexico
608,2020-01-05 06:16:12.972972,1048,534,1,7908.298398095647,0.15,Reseller,High,WH-1,Regular,Pending,Unsatisfied,False,Late,Wire Transfer,False,South,Canada
395,2020-01-01 22:16:12.972972,1068,558,7,4463.3374763634765,0.15,Online,Critical,WH-3,Express,Pending,Unsatisfied,True,Not Specified,Wire Transfer,True,North,Canada
512,2020-01-02 09:17:50.270270,1049,551,6,5783.81157998511,0.2,Online,High,WH-2,Regular,Delivered,Unsatisfied,True,Wrong Item,Credit Card,True,West,Mexico
383,2020-01-04 15:08:06.486486,1029,553,2,9908.15688603966,0.05,Reseller,Critical,WH-1,2-Day,Pending,Satisfied,True,Not Specified,PayPal,True,East,USA
296,2020-01-02 03:53:30.810810,1023,508,4,1627.115774545013,0.1,Partner,Low,WH-1,Express,Backorder,Unsatisfied,False,Damaged,PayPal,False,West,USA
566,2020-01-03 17:43:47.027027,1032,550,2,978.9593492209874,0.0,Online,High,WH-3,Overnight,Delivered,Unsatisfied,False,Not Specified,Wire Transfer,False,South,Mexico
397,2020-01-03 06:42:09.729729,1066,512,8,2123.895822998059,0.15,Reseller,Medium,WH-3,Regular,Backorder,Neutral,True,Damaged,Cash,True,West,Mexico
385,2020-01-01 11:27:34.054054,1094,536,5,6233.523661760649,0.2,Direct,Low,WH-3,Overnight,Backorder,Unsatisfied,True,Late,Cash,False,North,Mexico
131,2020-01-01 03:01:37.297297,1050,522,1,7383.683725052475,0.05,Partner,Low,WH-2,Overnight,Backorder,Neutral,False,Wrong Item,Cash,False,South,Mexico
554,2020-01-09 15:08:06.486486,1066,505,2,5096.553818483975,0.2,Online,High,WH-3,Overnight,Backorder,Neutral,True,Late,Wire Transfer,True,West,Mexico
638,2020-01-03 05:11:21.081081,1098,529,9,3404.5675957492654,0.1,Online,Critical,WH-1,2-Day,Cancelled,Unsatisfied,False,Wrong Item,PayPal,True,North,Mexico
405,2020-01-09 05:24:19.459459,1047,535,5,6786.327485117588,0.1,Reseller,Low,WH-2,2-Day,Cancelled,Neutral,False,Late,PayPal,True,West,Mexico
508,2020-01-08 16:25:56.756756,1052,559,5,2414.5195910599723,0.05,Partner,High,WH-1,Regular,Backorder,Unsatisfied,False,Wrong Item,Cash,False,East,Mexico
172,2020-01-05 22:03:14.594594,1047,517,1,5096.553818483975,0.1,Partner,Low,WH-3,Overnight,Delivered,Unsatisfied,False,Unknown,Wire Transfer,True,North,Canada
276,2020-01-04 11:14:35.675675,1084,515,3,8323.74615281228,0.15,Online,High,WH-2,Express,Delivered,Unsatisfied,False,Damaged,Cash,False,East,Mexico
198,2020-01-03 03:53:30.810810,1057,544,4,5989.965570593839,0.1,Online,Critical,WH-1,2-Day,Delivered,Satisfied,False,Late,Cash,True,East,Canada
489,2020-01-09 19:53:30.810810,1063,515,5,6877.072839676759,0.1,Reseller,High,WH-1,Regular,Delivered,Neutral,True,Damaged,PayPal,True,South,Mexico
573,2020-01-06 12:19:27.567567,1055,549,9,6208.6640537613175,0.05,Reseller,Medium,WH-2,Regular,Backorder,Unsatisfied,True,Damaged,Credit Card,False,East,USA
812,2020-01-05 08:25:56.756756,1014,535,3,5096.553818483975,0.15,Direct,High,WH-1,Regular,Cancelled,Neutral,False,Wrong Item,Cash,False,East,Mexico
353,2020-01-09 13:50:16.216216,1040,510,7,7449.216408409821,0.05,Reseller,High,WH-2,Regular,Cancelled,Satisfied,False,Late,PayPal,True,North,Mexico
802,2020-01-04 07:08:06.486486,1087,544,1,8350.237704026775,0.0,Direct,Low,WH-2,2-Day,Backorder,Satisfied,False,Unknown,Wire Transfer,True,South,Mexico
732,2020-01-06 09:56:45.405405,1073,511,8,5035.45380006336,0.2,Reseller,Low,WH-2,Overnight,Cancelled,Unsatisfied,False,Wrong Item,Credit Card,False,South,USA
457,2020-01-08 11:01:37.297297,1029,516,6,5534.435575837213,0.0,Online,High,WH-2,2-Day,Backorder,Unsatisfied,False,Damaged,Credit Card,True,West,Canada
635,2020-01-06 05:24:19.459459,1038,521,1,6035.787268774475,0.0,Online,Low,WH-1,Regular,Pending,Neutral,True,Unknown,PayPal,False,North,Mexico
281,2020-01-09 13:37:17.837837,1001,549,8,8154.28799384807,0.05,Online,Low,WH-2,Overnight,Cancelled,Neutral,False,Damaged,Wire Transfer,True,East,Mexico
658,2020-01-02 22:55:08.108108,1022,521,4,6362.506472072235,0.1,Online,Medium,WH-1,Regular,Cancelled,Unsatisfied,True,Damaged,Wire Transfer,True,East,Canada
725,2020-01-07 12:58:22.702702,1036,502,7,5096.553818483975,0.1,Partner,Medium,WH-2,Regular,Cancelled,Satisfied,True,Not Specified,Credit Card,True,West,USA
414,2020-01-07 03:01:37.297297,1029,514,1,8749.890477495874,0.15,Reseller,Low,WH-1,Regular,Pending,Satisfied,True,Damaged,PayPal,False,East,Mexico
40,2020-01-05 06:29:11.351351,1073,546,3,8463.189000277105,0.0,Partner,Low,WH-3,2-Day,Pending,Satisfied,False,Unknown,PayPal,True,North,USA
344,2020-01-09 08:38:55.135135,1083,519,5,9375.889084591156,0.0,Reseller,Critical,WH-1,Express,Delivered,Satisfied,False,Wrong Item,Credit Card,False,East,Mexico
269,2020-01-08 11:14:35.675675,1045,502,3,7074.106931493219,0.0,Partner,Medium,WH-1,2-Day,Delivered,Satisfied,False,Not Specified,Wire Transfer,False,South,Canada
867,2020-01-03 16:51:53.513513,1045,505,5,4130.325010909408,0.1,Reseller,Critical,WH-3,Regular,Backorder,Unsatisfied,True,Late,Wire Transfer,True,South,USA
318,2020-01-09 03:53:30.810810,1062,518,4,8419.618099514137,0.0,Direct,Low,WH-3,Overnight,Pending,Unsatisfied,False,Wrong Item,PayPal,True,South,Canada
381,2020-01-02 20:45:24.324324,1064,536,8,7941.330838082453,0.15,Partner,Low,WH-1,Regular,Cancelled,Unsatisfied,False,Not Specified,Credit Card,False,North,USA
36,2020-01-03 06:29:11.351351,1083,539,7,5149.229105362593,0.0,Online,Critical,WH-1,Regular,Pending,Unsatisfied,False,Late,Wire Transfer,False,East,Canada
835,2020-01-01 01:43:47.027027,1016,539,8,4136.448953828885,0.0,Online,Low,WH-2,Regular,Backorder,Satisfied,False,Wrong Item,Cash,True,North,Canada
225,2020-01-01 05:50:16.216216,1059,532,3,6162.778574763907,0.05,Reseller,High,WH-3,Express,Backorder,Unsatisfied,True,Wrong Item,Wire Transfer,True,West,Canada
404,2020-01-08 17:56:45.405405,1031,533,7,657.6285660096798,0.1,Direct,Low,WH-2,2-Day,Pending,Satisfied,True,Not Specified,Cash,False,North,Mexico
63,2020-01-08 13:37:17.837837,1094,515,4,2577.743103074041,0.1,Partner,Low,WH-1,Overnight,Backorder,Unsatisfied,True,Late,PayPal,True,East,Canada
773,2020-01-08 19:14:35.675675,1080,557,3,9723.932371243876,0.0,Online,High,WH-2,Express,Cancelled,Satisfied,True,Wrong Item,Cash,True,North,Canada
175,2020-01-06 12:19:27.567567,1014,508,9,3729.7327060358575,0.0,Direct,Critical,WH-3,Regular,Pending,Unsatisfied,False,Not Specified,Cash,True,West,Canada
114,2020-01-07 07:34:03.243243,1023,504,9,2442.259538410594,0.15,Direct,Critical,WH-2,Overnight,Cancelled,Unsatisfied,False,Wrong Item,Wire Transfer,False,South,Canada
99,2020-01-04 14:42:09.729729,1010,511,5,2762.393209824115,0.1,Partner,Low,WH-1,Express,Delivered,Neutral,False,Late,PayPal,False,East,Mexico
784,2020-01-07 06:55:08.108108,1047,524,9,9530.061799066883,0.05,Online,Critical,WH-3,Express,Backorder,Satisfied,False,Late,Cash,True,North,Canada
